code,stop_name,street_name,lat,lng,route
PPJ1,PPJ1 PICC P5,JLN P5,2.893569,101.675186,P104
PPJ29,PPJ29 PICC MAIN ENTRANCE,null,2.895659,101.677529,P104
PPJ20,PPJ20 APARTMENT 5R4,JLN P5A,2.889199,101.675535,P104
PPJ23,PPJ23 SK PUTRAJAYA P5 (1),JLN P5A,2.888995,101.678403,P104
PPJ26,PPJ26 APARTMENT 5R6 P5,JLN P5A,2.890675,101.679819,P104
PPJ36,PPJ36 KEMENTERIAN WANITA & MASYARAKAT,PERS PERDANA,2.902493,101.679655,P104
PPJ63,PPJ63 P8N5 SHELL P8,JLN P8,2.933441,101.679263,P105
PPJ77,PPJ77 KELAB TASIK PUTRAJAYA,JLN P8,2.938752,101.686522,P105
PPJ78,PPJ78 P8N8 SMK PUTRAJAYA P8 (OPP),JLN P8,2.938203,101.684059,P105
PPJ79,PPJ79 P8N6 KOMERSIAL P8,JLN P8,2.938593,101.682229,P105
PPJ80,PPJ80 AURA RESIDENCE P8,JLN P8,2.936699,101.680434,P105
PPJ81,PPJ81 P8N4 SHELL P8,JLN P8,2.933167,101.679657,P105
PPJ82,PPJ82 SK PUTRAJAYA P8 2,JLN P8,2.931649,101.680886,P105
PPJ352,PPJ352 KEMENTERIAN BELIA DAN SUKAN,JALAN TUN HUSSEIN,2.913298,101.686814,P106
PPJ305,PPJ305 TAMAN PANCARONA P18,JLN P18,2.913629,101.689197,P106
PPJ319,PPJ319 PERUMAHAN P18K 1/1 (OPP),JLN P18,2.914018,101.692157,P106
,PERUMAHAN P18H (OPP),JLN P18,2.914615,101.695677,P106
PPJ320,PPJ320 APARTMENT P18R4 BLOK C,JLN P18,2.915876,101.697253,P106
PPJ321,PPJ321 PERUMAHAN P18D,JLN P18,2.918613,101.697465,P106
PPJ294,PPJ294 SMK PUTRAJAYA P18 (1) (OPP),JLN P18,2.921438,101.693835,P106
,PPAM SELASIH,JLN P17E,2.923976,101.700861,P106
PPJ287,PPJ287 SK PUTRAJAYA P17 1,JLN P17,2.923462,101.704754,P106
PPJ282,PPJ282 PRESINT 17 (UTARA),JALAN P17,2.926333,101.706829,P106
PPJ222,PPJ222 P16N1 APARTMENT P16 BLOK A2,JLN P16,2.935545,101.710106,P106
PPJ224,PPJ224 P16N3 SURAU AR-RAHMAN,JLN P16,2.932627,101.707035,P106
PPJ225,PPJ225 P16N5 PERUMAHAN P16F,JLN P16,2.932469,101.703964,P106
PPJ226,PPJ226 P16N6 KOMERSIAL P16 (OPP),JLN P16,2.929656,101.701311,P106
PPJ286,PPJ286 APARTMENT RK2 P17,JLN P17,2.923285,101.704913,P106
,PPAM SELASIH (OPP),JLN P17E,2.924217,101.700632,P106
PPJ297,PPJ297 SMK PUTRAJAYA P18 (1),JLN P18,2.921772,101.693807,P106
PPJ298,PPJ298 PERUMAHAN P18D,JLN P18,2.919798,101.696975,P106
PPJ300,PPJ300 APARTMENT P18R4 (OPP),JLN P18,2.916013,101.697548,P106
,PERUMAHAN P18H,JLN P18,2.914374,101.695769,P106
PPJ301,PPJ301 PERUMAHAN P18K 1/1,JLN P18,2.913951,101.692923,P106
PPJ302,PPJ302 APARTMENT P18R8,JLN P18,2.913304,101.690232,P106
PPJ87,PPJ87 HOSPITAL PUTRAJAYA (OPP),JLN P9,2.930477,101.672441,P108
PPJ136,PPJ136 P9N7 KOMERSIAL P9G/7,JLN P9G,2.945928,101.678562,P108
PPJ137,PPJ137 PPA P9 FASA 2 (OPP),JLN P9G,2.947126,101.680361,P108
PPJ138,PPJ138 P9N9 PERUMAHAN P9G/1,JLN P9G,2.947157,101.682136,P108
PPJ140,PPJ140 P9N11 PPA FASA 3 P9,JLN P9G,2.944788,101.681533,P108
PPJ141,PPJ141 P9N12 PPA FASA 3 P9 (OPP),JLN P9G,2.944885,101.681595,P108
PPJ143,PPJ143 P9N10 PERUMAHAN P9G/1,JLN P9G,2.947182,101.681664,P108
PPJ144,PPJ144 PPA P9 FASA 2,JLN P9G,2.947068,101.680482,P108
PPJ145,PPJ145 P9N8 PERUMAHAN P9G/5,JLN P9G,2.945945,101.679219,P108
PPJ86,PPJ86 HOSPITAL PUTRAJAYA,JLN P9,2.930368,101.672702,P108
PPJ244,PPJ244 MONUMEN ALAF BARU,JLN TUANKU ABDUL RAHMAN,2.923977,101.685071,BET16;BET17
PPJ44,PPJ44 JABATAN PENDAFTARAN NEGARA,PERS PERDANA,2.920426,101.685852,BET16
PPJ45,PPJ45 LEMBAGA PEMBIAYAAN PERUMAHAN (OPP),PERS PERDANA,2.922949,101.686681,BET16;BET17
PPJ46,PPJ46 PERBENDAHARAAN 2 (OPP),PERS PERDANA,2.924975,101.687381,BET16;BET17
PPJ47,PPJ47 KEMENTERIAN KEWANGAN (OPP),PERS PERDANA,2.927254,101.688166,BET16;BET17
PPJ49,PPJ49 KEMENTERIAN KEWANGAN,PERS PERDANA,2.927536,101.688712,BET16;BET17
PPJ50,PPJ50 PERBENDAHARAAN 2,PERS PERDANA,2.925345,101.687941,BET16;BET17
PPJ51,PPJ51 LEMBAGA PEMBIAYAAN PERUMAHAN,PERS PERDANA,2.923214911,101.6872259,BET16;BET17
PPJ52,PPJ52 MENARA USAHAWAN,PERS PERDANA,2.920959,101.686462,BET16;BET17
PPJ53,PPJ53 ISTANA KEHAKIMAN,PERS PERDANA,2.918403,101.685606,BET16
PPJ54,PPJ54 PERBADANAN PUTRAJAYA (OPP),PERS PERDANA,2.916489,101.684958,BET16
PPJ55,PPJ55 KEMENTERIAN BELIA & SUKAN,PERS PERDANA,2.914148,101.68425,BET16;BET17
PPJ376,PPJ376 GALERIA JPJ,PERS PERDANA,2.911237,101.683415,BET16
PPJ56,PPJ56 MOTOCROSS CIRCUIT (TIMUR),PERS PERDANA,2.909689,101.682725,BET16
PPJ33,PPJ33 KEMENTERIAN KLBW (BARAT),PERS PERDANA,2.904787,101.681022,BET16
PPJ34,PPJ34 DATARAN GEMILANG,LINGKARAN GEMILANG 2,2.903409,101.681191,BET16
PPJ218,PPJ218 SK PUTRAJAYA PRESIINT 8,LEBUH WAWASAN,2.929727,101.681294,BET16
PPJ241,PPJ241 MASJID BESI,JLN TUANKU ABDUL RAHMAN,2.917683361,101.6815996,BET16;BET17
PPJ361,PPJ361 BANGUNAN UNDANG-UNDANG,PERS PERDANA,2.917751589,101.6830025,BET17
PPJ295,PPJ295 TAMAN WETLAND,PERS PERSEKUTUAN,2.959791189,101.6971182,BET17
KL1894,KL1894 TAMAN DESA MELAWATI,MRR2,3.218739,101.736126,BET17
SL188,SL188 HAB BAS PINGGIRAN,LEBUHRAYA PINGGIRAN,3.256375,101.694038,BET17
KL997,KL997 TAMAN DESA MELAWATI,MRR2,3.219106,101.736238,BET17
PPJ187,PPJ187 PARCEL E,PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.943843242,101.7051905,BET17
PPJ188,PPJ188 KEMENTERIAN DALAM NEGERI,PERS SULTAN SALLAHUDDIN ABDUL AZIZ SHAH,2.939182124,101.7017218,BET17
PJ434,PJ434 DEWAN SIVIK MBPJ,JLN YONG SHOOK LIN,3.098113,101.645854,PJ01
PJ757,PJ757 WISMA IEM,JLN SELANGOR,3.098985,101.646956,PJ01
PJ451,PJ451 WISMA PERKESO,JLN SELANGOR,3.094789,101.646736,PJ01
PJ145,PJ145 GERAI PJS 2C,JLN PJS 2,3.081736,101.627329,PJ01
PJ742,PJ742 PJ SOUTH CITY,JLN PJS 2,3.079994,101.627322,PJ01
PJ147,PJ147 PJCC,JLN PJS 2,3.077964,101.627341,PJ01
PJ148,PJ148 PJS 4 (BARAT),JLN PJS 4/27A,3.076622755,101.6279089,PJ01
PJ149,PJ149 PJS 4 (TIMUR),JLN PJS 4/27 A,3.076324,101.629378,PJ01
PJ137,PJ137 TERMINAL TAMAN MEDAN,JLN PJS 3/2,3.075537,101.633102,PJ01
PJ138,PJ138 PJS 4 (TIMUR),JLN PJS 4/27,3.076043,101.629572,PJ01
PJ139,PJ139 PJS 4 (BARAT),JLN PJS 4/27A,3.076344809,101.627899,PJ01
PJ140,PJ140 PJCC,JLN PJS 2,3.078428,101.627186,PJ01
PJ141,PJ141 PJ SOUTH CITY,JLN PJS 2,3.080845,101.627209,PJ01
PJ143,PJ143 SURAU MADRASATUL IMANIYA,JLN PJS 2,3.083289,101.627176,PJ01
PJ730,PJ730 FLAT DESA MENTARI,JLN KLANG LAMA,3.084916,101.627607,PJ01
PJ456,PJ456 PERPUSTAKAAN KOMUNITI PJ (OPP),JLN SELANGOR,3.090344,101.64598,PJ01
PJ460,PJ460 KOMPLEKS ARENA PJ (OPP),JLN SELANGOR,3.09203,101.6455333,PJ01
PJ432,PJ432 WISMA PERKESO (OPP),JLN SELANGOR,3.095074,101.646502,PJ01
PJ472,PJ472 PJ CHURCH,JLN GASING,3.107376541,101.6538066,PJ01
PJ474,PJ474 SK LA SALLE (SELATAN),JLN GASING,3.100103,101.652639,PJ01
PJ448,PJ448 SMK (P) ASSUNTA (OPP),JLN CHANGGAI,3.098800623,101.6503886,PJ01
PJ133,PJ133 SHERATON PJ,L/RAYA PERSEKUTUAN,3.103207,101.640056,PJ01
PJ749,PJ749 WISMA MCIS,PERS BARAT,3.101026633,101.6422353,PJ02
,SS2,null,3.116222,101.622244,PJ02
,PETRONAS/SHELL (OPP),JLN SS 4B/10,3.10816,101.60637,PJ03
,RUMAH NO 28,JLN SS 4B/10,3.10945,101.60324,PJ03
,KUARTERS PDRM,JLN SS 4B/10,3.10943,101.60006,PJ03
PJ331,PJ331 HIGHPARK SUITES,JLN SS 6/2,3.101752623,101.6000244,PJ03
PJ770,PJ770 PANGSAPURI PKNS (OPP),JLN SS 6/3,3.102563,101.600384,PJ03
,DATARAN GLOMAC,JLN SS 6/3,3.10455,101.6003233,PJ03
PJ506,PJ506 PERUMAHAN PDRM (OPP),JLN SS 5/2,3.105075,101.600731,PJ03
PJ513,PJ513 WISMA REHDA,JLN SS 5/2,3.105184062,101.6065792,PJ03
,RUMAH NO 24,JLN SS 5/1,3.10305,101.606737,PJ03
,7 ELEVEN,JLN SS 5/1,3.10082939,101.6054062,PJ03
,RUMAH NO 159 (OPP),JLN SS 5A/1,3.099316,101.60424,PJ03
,RUMAH NO 52,JLN SS 5A/14,3.096950597,101.6049881,PJ03
,RUMAH NO 28,JLN SS 5A/14,3.096366,101.6057627,PJ03
,YAYASAN TAIWAN BUDDIST (OPP),JLN SS 5A/14,3.096114731,101.6070212,PJ03
,RUMAH NO 107,JLN SS 3/39,3.10477465,101.6128427,PJ04
PJ192,PJ192 SMK SRI PERMATA (OPP),SPG JLN 3/80,3.101495,101.614212,PJ04
PJ194,PJ194 PERUMAHAN SS 3,JLN SS 3/29,3.099624,101.610988,PJ04
PJ195,PJ195 KOMERSIAL SS 3,JLN SS 3/29,3.096785,101.610994,PJ04
,RUMAH NO 1,JLN SS 3/29,3.091518977,101.6111773,PJ04
,P/RAYA BINTANG,JLN MAKMUR,3.08858292,101.6140895,PJ04
,PANGSAPURI PKNS,JLN MAKMUR,3.090160715,101.6148341,PJ04
,RUMAH NO 9,JLN SS 1/11,3.093327684,101.6164489,PJ04
,RUMAH NO 35,JLN SS1/11,3.095426739,101.6172649,PJ04
,SPG SS 1/1D,JLN SS 1/1,3.095712172,101.6185992,PJ04
,WISMA SKPPK,JLN SS 1/1,3.09220519,101.6207526,PJ04
,SJKC SG WAY (OPP),JLN SS 9A/1,3.090235794,101.6207213,PJ04
,SJKC SG WAY,JLN SS 9A/1,3.08810561,101.6207767,PJ04
,GERAI MAKAN,JLN 51A/225,3.088843227,101.6250311,PJ04
,PDG PERMAINAN,JLN SS 1/22,3.093701411,101.6279197,PJ04
,BANGUNAN O'CONNOR (OPP),JLN 51A/227,3.10025397,101.6321281,PJ04
,WISMA JAFER ZAIDI,JLN 20/14,3.106699,101.625504,PJ04
PJ704,GALAXY OPTICARE,JLN 21/12,3.108764731,101.6237629,PJ04
PJ537,PJ537 FIRST AVENUE,DATARAN BANDAR UTAMA,3.146518,101.615333,PJ05
,SMK BANDAR UTAMA (OPP),JLN MASJID,3.142478,101.615635,PJ05
,PELANGI UTAMA CONDOMINIUM,JLN MASJID,3.141615,101.615396,PJ05
,DATARAN PELANGI UTAMA,JLN MASJID,3.139342,101.614173,PJ05
,SETERRA CONDOMINIUM,JLN MASJID,3.137411,101.613321,PJ05
,MASJID AL-MAMURIAH,JLN MASJID,3.135404,101.61252,PJ05
PJ818,PJ818 SMK DAMANSARA JAYA (OPP),JLN SS 23/23,3.130083,101.616811,PJ05
PJ508,PJ508 ATRIA (OPP),JLN SS 22/41,3.128946,101.617086,PJ05
PJ509,PJ509 DAMANSARA JAYA (TENGAH),JLN SS 22/41,3.128182,101.620429,PJ05
PJ510,PJ510 KDU COLLEGE,JLN SS 22/41,3.126934,101.622458,PJ05
PJ484,PJ484 KDU (OPP),JLN SS 22/41,3.126847,101.622267,PJ05
PJ490,PJ490 ATRIA,JLN SS 22/41,3.128542,101.617477,PJ05
,SMK DAMANSARA JAYA,JLN SS 23/23,3.131484,101.616654,PJ05
,10 BOULEVARD,DAMANSARA LINK,3.132784,101.613496,PJ05
,BHP KAYU ARA,DAMANSARA LINK,3.133002,101.611273,PJ05
,PETRON KAYU ARA,DAMANSARA LINK,3.133325,101.611382,PJ05
PJ780,PJ780 MASJID KAYU ARA (OPP),JLN MASJID,3.135421,101.612393,PJ05
,SETERRA CONDOMINIUM (OPP),JLN MASJID,3.137216,101.61311,PJ05
PJ781,PJ781 PANGSAPURI PELANGI ARA (OPP),JLN MASJID,3.139109,101.613941,PJ05
PJ782,PJ782 SK BANDAR UTAMA DAMANSARA 2,JLN MASJID,3.14144,101.615209,PJ05
PJ783,PJ783 SMK BANDAR UTAMA,JLN MASJID,3.142768,101.615573,PJ05
PJ23,PJ23 SJKC DESA JAYA,PERS PERDANA,3.185389,101.606998,PJ06
PJ863,PJ863 KOMERSIAL BANDAR SRI DAMANSARA,PERS PERDANA,3.188383,101.605487,PJ06
PJ864,PJ864 SD APARTMENT,PERS PERDANA,3.189776,101.605382,PJ06
,SK BANDAR SRI DAMANSARA,PERS PERDANA,3.191209,101.605695,PJ06
PJ784,PJ784 SPHERE DAMANSARA,JLN PJU 10/9,3.198239,101.59916,PJ06
PJ850,PJ850 THE ZIZZ,JLN PJU 10/1A,3.198234,101.596464,PJ06
PJ49,PJ49 APARTMENT LESTARI,JLN PJU 10/1,3.197343,101.594348,PJ06
PJ52,PJ52 APARTMENT IDAMAN,JLN PJU 10/1,3.190686,101.592366,PJ06
PJ53,PJ53 APARTMENT IMPIAN,JLN PJU 10/1,3.191978,101.588458,PJ06
PJ54,PJ54 APARTMENT PERMAI,JLN PJU 10/1,3.194259,101.588235,PJ06
PJ55,PJ55 RESIDENSI SUASANA DAMAI (OPP),JLN PJU 10/1,3.194511,101.591378,PJ06
PJ62,PJ62 APARTMENT LESTARI (OPP),JLN PJU 10/1,3.197228,101.594008,PJ06
,SK BANDAR SRI DAMANSARA (OPP),PERS PERDANA,3.19075,101.60589,PJ06
,MAYBANK SRI DAMANSARA (OPP),PERS PERDANA,3.188177,101.605813,PJ06
PJ36,PJ36 TAMAN CENTRAL SPINE SD,PERS PERDANA,3.185258,101.607655,PJ06
,KOMERSIAL SRI DAMANSARA (OPP),PERS PERDANA,3.187535,101.614998,PJ06
,PUSAT KOMERSIAL TIMUR,JLN UP 1/5,3.203264,101.777698,AJ01
,PUSAT KOMERSIAL SELATAN,JLN UP 1/1,3.204523,101.778753,AJ01
,CONDO SPRING VILLE,JLN UP 1/1,3.206662,101.779893,AJ01
,TNB UKAY PERDANA (OPP),JLN UKAY PERDANA,3.201818,101.778567,AJ01
,WARUNG TAMAN RIANA (OPP),JLN SG SERING,3.19789,101.77715,AJ01
,TAMAN RIANA,JLN RIANA 1,3.19917,101.77842,AJ01
,PANGSAPURI INDAH,LORONG SERING,3.19684,101.77995,AJ01
,KOMERSIAL BANDAR BARU AMPANG,JLN WAWASAN 2,3.144269,101.768303,AJ2A
,AMPANG PRIMA,JLN WAWASAN 3/4,3.145074,101.766307,AJ2A
AJ103,AJ103 DEWAN KOMUNITI AMPANG,JLN MERDEKA,3.14467,101.763237,AJ2A
,PLAZA AMPANG JAYA,JLN MEWAH,3.14391,101.762358,AJ2A
,MEWAH COURT,JLN MEWAH,3.142431,101.761617,AJ2A
,METRO VILLA (OPP),JLN MEWAH,3.140876,101.760722,AJ2A
AJ198,AJ198 LRT CAHAYA,JLN CAHAYA 1,3.14022,101.758112,AJ2A
,SPG JLN CAHAYA 3,JLN CAHAYA 1,3.142144,101.755633,AJ2A
,APARTMENT TAMAN NIRWANA (OPP),JLN CAHAYA,3.143996,101.755369,AJ2A
,IPD AMPANG JAYA,JLN DAGANG BESAR,3.148641,101.756975,AJ2A
AJ309,AJ309 AMPANG WATERFRONT 2,JLN AMPANG,3.144168,101.771472,AJ2B
AJ62,AJ62 AMPANG WATERFRONT 2 (TIMUR),JLN AMPANG,3.143442,101.773506,AJ2B
AJ128,AJ128 AEON BIG AMPANG (OPP),JLN TAMAN PUTRA,3.140652,101.780257,AJ2B
,RENJANA AMPANG (OPP),JLN TAMAN PUTRA,3.136576,101.780065,AJ2B
,TAMAN DAGANG JAYA,JLN TAMAN PUTRA,3.133527,101.779228,AJ2B
,KG TASIK PERMAI,JLN TAMAN PUTRA,3.130534,101.778774,AJ2B
,SPG KG TASIK PERMAI,JLN TAMAN PUTRA,3.128767,101.778593,AJ2B
,SPG TAMAN SRI BAYU,JLN TMN PUTERA,3.125670503,101.7771406,AJ2B
,PASAR TASEK TAMBAHAN,JLN TMN PUTERA,3.122739572,101.7748038,AJ2B
,TAMAN TASIK TAMBAHAN,JLN TAMAN PUTRA,3.121595,101.771667,AJ2B
AJ430,AJ430 FLAT BAYU MURNI (OPP),JLN PANDAN INDAH,3.133726,101.765691,AJ2B
AJ424,AJ424 KG AMPANG CAMPURAN,JLN PANDAN INDAH,3.13435,101.7674,AJ2B
,SK TAMAN BUKIT TERATAI,JLN MEGA,3.110047,101.764171,AJ03
,99 SPEEDMART BUKIT TERATAI,JLN TERATAI 1/2,3.112181,101.765284,AJ03
,TAMAN BUKIT TERATAI,JLN TERATAI 1/2,3.115084,101.764094,AJ03
AJ239,AJ239 SK PANDAN INDAH,JLN PANDAN AMAN,3.125026,101.751489,AJ03;AJ04
,FLAT LEMBAH MAJU,JLN PANDAN AMAN,3.125075,101.754399,AJ03;AJ04
AJ240,AJ240 FLAT LEMBAH MAJU,JLN BUNGA MAWAR,3.125331,101.755151,AJ03
AJ429,AJ429 PANDAN INDAH,JLN PANDAN MUHIBBAH,3.127883,101.7564763,AJ03
AJ228,AJ228 MIDPOINT COMPLEX,JLN PANDAN MAKMUR,3.131597,101.752703,AJ03;AJ04
,APARTMENT DAHLIA (OPP),JLN PANDAN INDAH 6/1,3.133901,101.751447,AJ03
,APARTMENT TULIP,JLN PANDAN INDAH 6/1,3.1364,101.752944,AJ03
AJ227,AJ227 MIDPOINT COMPLEX (OPP),JLN PANDAN MAKMUR,3.132262,101.752843,AJ03
AJ233,AJ233 PANDAN INDAH,JLN PANDAN MUHIBBAH,3.127818,101.756666,AJ03
AJ234,AJ234 TAMAN LEMBAH MAJU (UTARA),JLN BUNGA MAWAR,3.126011,101.755607,AJ03
AJ235,AJ235 FLAT LEMBAH MAJU,JLN BUNGA MAWAR,3.125232,101.755296,AJ03
,SK PANDAN INDAH (OPP),JLN PANDAN AMAN,3.124937,101.751655,AJ03
,PASAR TAMAN MUDA,JLN BUNGA MAWAR,3.119108,101.759486,AJ03
,DEWAN TAMAN MUDA,JLN BUNGA MAWAR,3.116562,101.759721,AJ03
AJ427,AJ427 TAMAN SERAYA (BARAT),JLN MAWAR,3.114987,101.761285,AJ03
AJ334,AJ334 TAMAN SERAYA (TIMUR),JLN MAWAR,3.115575,101.762988,AJ03
,99 SPEEDMART BUKIT TERATAI (OPP),JLN TERATAI 1/2,3.111969,101.765629,AJ03
AJ276,AJ276 PANDAN HEIGHT,JLN PERDANA 3/1,3.112722443,101.7386335,AJ04
AJ277,AJ277 PANDAN VISTA,JLN 2/1,3.115183,101.73894,AJ04
AJ278,AJ278 PANDAN PERDANA DELUXE,JLN PERDANA 2/1,3.116378,101.73961,AJ04
AJ470,AJ470 PERDANA VILLA,JLN 2/1,3.118058,101.740585,AJ04
AJ279,AJ279 PANDAN PERDANA (BARAT),JLN PERDANA 2/1,3.119833,101.741585,AJ04
,PLAZA PANDAN,JLN PERDANA UTAMA,3.119839,101.742327,AJ04
AJ273,AJ273 SK PANDAN PERDANA,JLN PERDANA 3/1,3.115781,101.741784,AJ04
,STADIUM MPAJ,JLN PERDANA 6/2,3.114366,101.741958,AJ04
AJ274,AJ274 KOMERSIAL PANDAN PERDANA,JLN PERDANA 6/2,3.113278,101.744602,AJ04
AJ236,AJ236 TAMAN LEMBAH MAJU,JLN BUNGA MAWAR,3.123595,101.755247,AJ04
AJ237,AJ237 SK TAMAN MUDA,JLN BUNGA MAWAR,3.12050835,101.7554294,AJ04
,KOMERSIAL PANDAN INDAH,JLN PANDAN INDAH,3.133105,101.751201,AJ04
AJ269,AJ269 TAMAN MAJU JAYA,JLN INDAH,3.130447974,101.7429802,AJ04
AJ270,AJ270 CHERAS INDAH NIGHT MARKET,JLN INDAH,3.128708,101.742922,AJ04
AJ271,AJ271 TAMAN CHERAS INDAH,JLN INDAH,3.124393,101.742457,AJ04
AJ272,AJ272 PANDAN PERDANA (TIMUR),JLN PERDANA 3/1,3.12019,101.743645,AJ04
AJ275,AJ275 PANDAN PERDANA (SELATAN),JLN PERDANA 3/1,3.114246579,101.7410574,AJ04
,HENTIAN BANTING,JLN BUNGA PEKAN 9,2.811984,101.503445,BTG1;BTG2
LG115,LG115 PEJABAT PERTANIAN,JLN SULTAN ABDUL SAMAD,2.817882,101.518711,BTG1
LG116,LG116 JKR KUALA LANGAT,JLN SULTAN ABDUL SAMAD,2.819277,101.521956,BTG1
LG117,LG117 KAFA INTEGRASI,JLN SULTAN ABDUL SAMAD,2.820608,101.525184,BTG1
LG118,LG118 SMK BANTING (OPP),31,2.822258,101.529163,BTG1
LG119,LG119 AIMPOINT PLAZA (OPP),31,2.824055,101.533376,BTG1
LG120,LG120 SMK SG MANGGIS,31,2.825598,101.536892,BTG1
LG121,LG121 SJKT MANGGIS,31,2.826731,101.540579,BTG1
LG122,LG122 MAHKOTA INDUSTRIAL BANTING,31,2.830321,101.549008,BTG1
LG124,LG124 KG SG MANGGIS,31,2.833871,101.554631,BTG1
LG125,LG125 KG OLAK LEMPIT (BARAT),31,2.835663,101.560635,BTG1
LG126,LG126 TAMAN DESA IDAMAN 2,31,2.837151,101.567174,BTG1
LG127,"LG127 TAMAN DESA IDAMAN,KG OLAK LEMPIT",31,2.837348,101.573825,BTG1
LG129,LG129 PERUMAHAN TAMAN MERBAH,31,2.836944,101.582561,BTG1
LG130,LG130 SRA OLAK LEMPIT,31,2.836604,101.586811,BTG1
LG131,LG131 KG OLAK LEMPIT (TIMUR),31,2.835566,101.595052,BTG1
LG132,LG132 KOMPLEKS NIAGA,31,2.835158,101.597981,BTG1
LG133,LG133 TAMAN NURI INDAH,31,2.833833,101.606184,BTG1
,PERUSAHAAN OLAK LEMPIT,32,2.826847,101.609873,BTG1
,KOLEJ MARA BANTING,32,2.812737,101.624357,BTG1
LG145,LG145 GENTING SANYEN (OPP),32,2.802827,101.653231,BTG1
,TAMAN LANGAT MURNI,32,2.799123,101.657588,BTG1
LG146,LG146 APARTMENT LANGAT UTAMA,32,2.796264,101.660854,BTG1
,MITSUI,32,2.778686,101.678057,BTG1
,KLIA 2,JLN KLIA 2/1,2.745307,101.684533,BTG1
,KOMPLEKS TABUNG HAJI,JLN MASJID KLIA,2.788397,101.678793,BTG1
LG147,LG147 APARTMENT LANGAT UTAMA,32,2.798963,101.657267,BTG1
LG148,LG148 GENTING SANYEN,32,2.802627,101.653074,BTG1
,TADOM HILL,32,2.812211,101.624274,BTG1
LG9,LG9 TAMAN NURI INDAH,31,2.833607,101.605377,BTG1
LG10,LG10 KOMPLEKS NIAGA,31,2.834976,101.598232,BTG1
LG11,LG11 KG OLAK LEMPIT (TIMUR),31,2.835518,101.594453,BTG1
LG12,LG12 SK OLAK LEMPIT,31,2.836452,101.586649,BTG1
LG13,LG13 PERUMAHAN TAMAN MERBAH,31,2.836806,101.582108,BTG1
LG14,LG14 TAMAN MERBAH RIMBA,31,2.836925,101.579386,BTG1
LG15,"LG15 TAMAN DESA IDAMAN,KG OLAK LEMPIT",31,2.837193,101.574031,BTG1
LG17,LG17 KG OLAK LEMPIT (BARAT),31,2.835499,101.560656,BTG1
LG18,LG18 KG SG MANGGIS,31,2.833268,101.554115,BTG1
LG19,LG19 MAHKOTA INDUSTRIAL (OPP),31,2.831658,101.551535,BTG1
LG21,LG21 KOMPLEKS PENGHULU MANGGIS,31,2.826558,101.540526,BTG1
LG22,LG22 SMK SG MANGGIS (OPP),31,2.825643,101.537589,BTG1
LG23,LG23 AIMPOINT PLAZA,31,2.823871,101.533347,BTG1
LG25,LG25 SMK BANTING,31,2.821658,101.528247,BTG1
LG26,LG26 SMK TELOK DATOK,JLN SULTAN ABDUL SAMAD,2.820041,101.524656,BTG1
LG27,LG27 TAMAN SRI TELOK DATOK,JLN SULTAN ABDUL SAMAD,2.818938,101.521836,BTG1
LG28,LG28 PEJABAT PERTANIAN (OPP),JLN SULTAN ABDUL SAMAD,2.817628,101.518756,BTG1
,BANDAR BANTING BARU,PERS BINTANG UTAMA,2.817379,101.454654,BTG2
,KG SG RABA,JLN KELANANG,2.820547,101.44684,BTG2
,KOLEJ MATRIKULASI SELANGOR,JLN KELANANG,2.823137,101.444143,BTG2
,KG KATHONG,JLN KELANANG,2.826557,101.440588,BTG2
,TAMAN DESA PERMATANG JAYA,JLN KELANANG,2.829783,101.43741,BTG2
,PEKAN PERMATANG PASIR,JLN KELANANG,2.829783,101.43741,BTG2
,PEKAN CHODOI,JLN CHODOI,2.841812,101.441148,BTG2
,TAMAN CHODOI BESTARI,JLN SG BUAYA,2.843904,101.444766,BTG2
,SM SAINS BANTING,JLN SULTAN SULEIMAN SHAH,2.827845,101.44786,BTG2
,KUARTERS TUDM,JLN SULTAN SULEIMAN SHAH,2.824435,101.449289,BTG2
,REJIMEN TUDM,JLN SULTAN SULEIMAN SHAH,2.82063,101.450658,BTG2
,SK JUGRA,JLN SULTAN ABDUL SAMAD,2.819281,101.456218,BTG2
,ILP KUALA LANGAT,JLN SULTAN ABDUL SAMAD,2.81946,101.463326,BTG2
,IKBN KUALA LANGAT,JLN SULTAN ABDUL SAMAD,2.819503,101.471632,BTG2
,SPG JLN SERDANG BELAH,JLN SULTAN ABDUL SAMAD,2.816309,101.479818,BTG2
,MADINA SEAFOOD,JLN SULTAN ABDUL SAMAD,2.812899,101.487983,BTG2
,KLINIK 1MALAYSIA BANTING,JLN SULTAN ABDUL SAMAD,2.811715,101.490914,BTG2
,PPD KUALA LANGAT,JLN SULTAN ABDUL SAMAD,2.811896,101.495725,BTG2
,AEON CREDIT BANTING,JLN SULTAN ABDUL SAMAD,2.81267,101.498795,BTG2
,INDAH PESONA,JLN SULTAN ABDUL SAMAD,2.813592,101.502695,BTG2
,ECONSAVE BANTING,JLN SUASA,2.812005,101.506457,BTG2
LG29,STESEN BAS BANTING,JLN BUNGA PEKAN,2.812327,101.502269,BTG2
LG30,SPG JLN KEMBOJA 15,JLN KIAMBANG,2.807698,101.500398,BTG2
LG31,IPD KUALA LANGAT (OPP),JLN SULTAN ALAM SHAH,2.804882,101.494917,BTG2
